,categories,deals,display_phone,distance,eat24_url,gift_certificates,id,image_url,is_claimed,is_closed,location,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,reservation_url,review_count,reviews,snippet_image_url,snippet_text,url,address,city,coordinate,country_code,cross_streets,display_address,geo_accuracy,neighborhoods,postal_code,state_code,latitude,longitude
724,"[Category(name='Gastropubs', alias='gastropubs'), Category(name='Beer Bar', alias='beerbar')]",,+1-212-675-9323,,,,houston-hall-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/VjbZ_IM0COS52GyVKsuuDw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68d30>,1442109255.0,single_platform,http://m.yelp.com/biz/houston-hall-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Houston Hall,2126759323,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,411,,http://s3-media3.fl.yelpcdn.com/photo/p2_Sm1SmMa2F82_LfbT7-A/ms.jpg,"Great spot to meet with a group of friends. Lots of drinks and plenty of space.

More importantly in this nyc heat, they have great AC! The place stays cool...",http://www.yelp.com/biz/houston-hall-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['222 W  Houston St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68da0>,US,Bedford St & Varick St,"['222 W  Houston St', 'West Village', 'New York, NY 10014']",8.0,['West Village'],10014,NY,40.72879,-74.00473
725,"[Category(name='Breweries', alias='breweries'), Category(name='Pubs', alias='pubs')]",,+1-212-968-1776,,,,the-porterhouse-brewing-company-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/v2Tq5VF9-v4HnDSH2WyJ4w/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68dd8>,,,http://m.yelp.com/biz/the-porterhouse-brewing-company-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Porterhouse Brewing Company,2129681776,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,79,,http://s3-media2.fl.yelpcdn.com/photo/6y88A6TAViDurn_70RbV9Q/ms.jpg,"Almost decided not to go but so glad I did!  The place was so lively with an Irish singer, people dancing and drinking, amazing beer (Oyster Stout is a...",http://www.yelp.com/biz/the-porterhouse-brewing-company-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,"['54-58 Pearl Street', '58 Pearl St']",New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68e48>,US,,"['54-58 Pearl Street', '58 Pearl St', 'Financial District', 'New York, NY 10004']",8.0,['Financial District'],10004,NY,40.703392,-74.011177
726,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='American (Traditional)', alias='tradamerican')]",,+1-212-974-2826,,,,lincoln-park-grill-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/ThGmNYxLqO38oFHhPkVaRg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68e80>,,,http://m.yelp.com/biz/lincoln-park-grill-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Lincoln Park Grill,2129742826,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,192,,http://s3-media2.fl.yelpcdn.com/photo/zgp6Kl8k6PAzra00kgaWmA/ms.jpg,"This has been one of my favorite establishments for probably 5 years. It's a little dark, loud and exactly what a bar should be. I pop in for afternoon...",http://www.yelp.com/biz/lincoln-park-grill-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['867 9th Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68ef0>,US,57th St & 56th St,"['867 9th Ave', 'Midtown West', 'New York, NY 10019']",8.0,"['Midtown West', ""Hell's Kitchen""]",10019,NY,40.7676408,-73.986106
727,"[Category(name='American (New)', alias='newamerican'), Category(name='Pubs', alias='pubs'), Category(name='Sandwiches', alias='sandwiches')]",,+1-212-867-3767,,,,connollys-pub-and-restaurant-new-york-5,https://s3-media2.fl.yelpcdn.com/bphoto/dnL0fWNv2bIlhKwIWoPqVA/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68f28>,1441997984.0,single_platform,http://m.yelp.com/biz/connollys-pub-and-restaurant-new-york-5?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Connolly's Pub & Restaurant,2128673767,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,131,,http://s3-media1.fl.yelpcdn.com/photo/KhI8Mq8iWIG-ZQ1KUenm8Q/ms.jpg,Stopped in here to meet with an old friend. Just had a couple drinks while reminiscing about some great memories. It was a good Irish pub to kick back...,http://www.yelp.com/biz/connollys-pub-and-restaurant-new-york-5?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['14 E 47th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf68f98>,US,5th Ave & Madison Ave,"['14 E 47th St', 'Midtown East', 'New York, NY 10017']",8.0,['Midtown East'],10017,NY,40.75618,-73.97772
728,"[Category(name='German', alias='german'), Category(name='Pubs', alias='pubs'), Category(name='Beer Gardens', alias='beergardens')]",,+1-212-253-7077,,,,loreley-new-york-2,https://s3-media1.fl.yelpcdn.com/bphoto/3jCbil3YE31TM6di5x-cLw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf68fd0>,1426628908.0,yelp,http://m.yelp.com/biz/loreley-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Loreley,2122537077,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,466,,http://s3-media4.fl.yelpcdn.com/photo/WM7dC82fzRzte92faIIbcA/ms.jpg,"This review is yes, about the beer, but more about Doug, the manager who helped me book a birthday surprise get together!

I am not a NYC'er, but  my fiancé...",http://www.yelp.com/biz/loreley-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['7 Rivington St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e080>,US,Freeman Aly & Chrystie St,"['7 Rivington St', 'Lower East Side', 'New York, NY 10002']",8.0,['Lower East Side'],10002,NY,40.721218,-73.992874
729,"[Category(name='Pubs', alias='pubs'), Category(name='Dive Bars', alias='divebars')]",,+1-212-874-9528,,,,dublin-house-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/T52m8AE3nx9O_2c89Y-bIQ/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf6e0b8>,,,http://m.yelp.com/biz/dublin-house-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Dublin House,2128749528,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,62,,http://s3-media2.fl.yelpcdn.com/photo/9p509pzk27u9BBMJOO5URA/ms.jpg,This was home away from home back in the 80s.  I lived in the neighborhood and always came for cheap beer.  No food served here but you can bring it in...,http://www.yelp.com/biz/dublin-house-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['225 W 79th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e128>,US,Amsterdam Ave & Broadway,"['225 W 79th St', 'Upper West Side', 'New York, NY 10024']",8.0,['Upper West Side'],10024,NY,40.78384,-73.979232
730,"[Category(name='Bars', alias='bars')]",,+1-212-253-0246,,,,black-and-white-new-york-3,https://s3-media1.fl.yelpcdn.com/bphoto/Xjng5MbdzuykOXngZ-gS0Q/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cf6e160>,,,http://m.yelp.com/biz/black-and-white-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Black & White,2122530246,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,108,,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/189f2ca1fe8c/assets/img/default_avatars/user_medium_square.png,"Great atmosphere with a mixed crowd. The bar tenders are always friendly and the drinks are below average price.

They hold a fun trivia night on Tuesdays...",http://www.yelp.com/biz/black-and-white-new-york-3?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['86 E 10th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e1d0>,US,Lafayette St & 3rd Ave,"['86 E 10th St', 'East Village', 'New York, NY 10003']",8.0,['East Village'],10003,NY,40.730834,-73.989875
731,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Dive Bars', alias='divebars')]",,+1-212-641-0357,,,,charles-hansons-169-soul-jazz-oyster-bar-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/hqNpFCo_8l1oE3Smju6Pmw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf6e208>,,,http://m.yelp.com/biz/charles-hansons-169-soul-jazz-oyster-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Charles Hanson's 169 Soul Jazz Oyster Bar,2126410357,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,298,,http://s3-media2.fl.yelpcdn.com/photo/vwGA8W65E5OfKFtnO95fJw/ms.jpg,"After a long dinner one Thursday night, my friends and I decided we weren't quite ready to go home and walked over to 169 Bar for a nightcap, which turned...",http://www.yelp.com/biz/charles-hansons-169-soul-jazz-oyster-bar-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['169 E Broadway'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e278>,US,East Broadway & Pike St,"['169 E Broadway', 'Lower East Side', 'New York, NY 10002']",9.5,['Lower East Side'],10002,NY,40.713838,-73.98976
732,"[Category(name='Beer Bar', alias='beerbar')]",,+1-212-475-5097,,,,d-b-a-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/msaNZorlCLoa2mjGYrE5hg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf6e2b0>,1441965229.0,single_platform,http://m.yelp.com/biz/d-b-a-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,d.b.a.,2124755097,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,388,,http://s3-media3.fl.yelpcdn.com/photo/HzpwJV9mgWjOIU0UGGootA/ms.jpg,"I'm not really a Yelp review guy, but d.b.a. and its staff have been so kind to me that it's inspired me to write a few in order to celebrate the excellent...",http://www.yelp.com/biz/d-b-a-new-york-2?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['41 1st Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e320>,US,2nd Ave & 3rd St,"['41 1st Ave', 'East Village', 'New York, NY 10003']",9.5,['East Village'],10003,NY,40.724454801409,-73.987892926277
733,"[Category(name='Bars', alias='bars'), Category(name='Steakhouses', alias='steak')]",,+1-212-757-9393,,,,k-rico-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/I367Ht16XkaM94mOeeGLgw/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf6e358>,1471773852.0,single_platform,http://m.yelp.com/biz/k-rico-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,K Rico,2127579393,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,,282,,http://s3-media4.fl.yelpcdn.com/photo/tR0FsAmiAgE-9uGx4W_4qw/ms.jpg,"Was here this past Sunday with my friend for brunch. I had the burger and he had the steak and eggs.

GREAT FOOD AND STRONG DRINKS!


will be back soon! :D",http://www.yelp.com/biz/k-rico-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['772 9th Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e3c8>,US,51st St & 52nd St,"['772 9th Ave', 'Theater District', 'New York, NY 10019']",8.0,"['Theater District', 'Midtown West', ""Hell's Kitchen""]",10019,NY,40.76439,-73.9880699
734,"[Category(name='Dive Bars', alias='divebars')]",,+1-212-748-1162,,,,the-patriot-saloon-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/VbgfkD8J3kkzyJ-uUFETug/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cf6e400>,,,http://m.yelp.com/biz/the-patriot-saloon-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,The Patriot Saloon,2127481162,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,274,,http://s3-media1.fl.yelpcdn.com/photo/2JHdQkB-3Ua9BhOWuTPipA/ms.jpg,"Really love this bar. It's not fancy, the jukebox has great pick but it's old and cuts in and out. None of the furniture matches and it looks like something...",http://www.yelp.com/biz/the-patriot-saloon-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['110 Chambers St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e470>,US,Church St & Broadway,"['110 Chambers St', 'TriBeCa', 'New York, NY 10007']",9.5,['TriBeCa'],10007,NY,40.714877,-74.008306
735,"[Category(name='Sports Bars', alias='sportsbars'), Category(name='Karaoke', alias='karaoke'), Category(name='Lounges', alias='lounges')]",,+1-646-791-8318,,,,karaoke-city-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/TturlaffhASVDmw_5-S6Ag/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf6e4a8>,,,http://m.yelp.com/biz/karaoke-city-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Karaoke City,6467918318,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,,27,,http://s3-media4.fl.yelpcdn.com/photo/OB6n6gJAuiqa56brGGUZEA/ms.jpg,"This is the best new karaoke (noraebang) joint on the street! I've been twice - once for a non profit event and once to sing. 

First of all, the place is...",http://www.yelp.com/biz/karaoke-city-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,"['22 W 32nd St', 'Fl 7']",New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e518>,US,Broadway & 5th Ave,"['22 W 32nd St', 'Fl 7', 'Midtown West', 'New York, NY 10001']",8.0,"['Midtown West', 'Koreatown']",10001,NY,40.7475166320801,-73.9869384765625
736,"[Category(name='Wine Bars', alias='wine_bars'), Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='French', alias='french')]",,+1-212-777-0855,,,,ruffian-wine-bar-and-chefs-table-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/JkuqXyb4CpkHFN8d_L2Vrg/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf6e550>,1471487120.0,single_platform,http://m.yelp.com/biz/ruffian-wine-bar-and-chefs-table-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Ruffian Wine Bar & Chef's Table,2127770855,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,,72,,http://s3-media2.fl.yelpcdn.com/photo/RXBVgwBdz2L9eJIi_uxzPg/ms.jpg,"My experience at Ruffian was amazing. This review is only on the wine and the ambiance.

When we walked in, we were greeted in the mysteriously empty bar...",http://www.yelp.com/biz/ruffian-wine-bar-and-chefs-table-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['125 E 7th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e5c0>,US,Avenue A & 1st Ave,"['125 E 7th St', 'East Village', 'New York, NY 10009']",8.0,"['East Village', 'Alphabet City']",10009,NY,40.7265,-73.9840399
737,"[Category(name='Pizza', alias='pizza'), Category(name='Italian', alias='italian'), Category(name='Cocktail Bars', alias='cocktailbars')]",,+1-212-967-4392,,,,ovest-pizzoteca-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/v8CocfkNQLAPYg8qs9i6og/ms.jpg,True,False,<yelp.obj.location.Location object at 0x10cf6e5f8>,1471950199.0,single_platform,http://m.yelp.com/biz/ovest-pizzoteca-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Ovest Pizzoteca,2129674392,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,377,,http://s3-media4.fl.yelpcdn.com/photo/eSvd7YdvOKBx65fSE_r4vg/ms.jpg,"Great little place under the highline. Food came out quick and was tasty. Ordered a pizza and a pasta dish to share. 

Pizza was tasty and had a good char...",http://www.yelp.com/biz/ovest-pizzoteca-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['513 W 27th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e668>,US,11th Ave & 10th Ave,"['513 W 27th St', 'Chelsea', 'New York, NY 10001']",8.0,['Chelsea'],10001,NY,40.750751,-74.003014
738,"[Category(name='Pubs', alias='pubs'), Category(name='American (Traditional)', alias='tradamerican')]",,+1-212-696-4104,,,,waterfront-ale-house-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/Cv3sDWYb537YlF64i0snIw/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cf6e6a0>,1458166849.0,eat24,http://m.yelp.com/biz/waterfront-ale-house-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Waterfront Ale House,2126964104,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,,224,,http://s3-media4.fl.yelpcdn.com/photo/8hu8hQMWzPP3X4UfefJ6qQ/ms.jpg,Waterfront house doesn't pretend to be anything that it's not. It's a clean/old fashion good ol'pub. This place has a huge selection of craft beers and it's...,http://www.yelp.com/biz/waterfront-ale-house-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['540 2nd Ave'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e710>,US,30th St & 29th St,"['540 2nd Ave', 'Kips Bay', 'New York, NY 10016']",8.0,"['Kips Bay', 'Midtown East']",10016,NY,40.7420387,-73.9775009
739,"[Category(name='Lounges', alias='lounges'), Category(name='Social Clubs', alias='social_clubs')]",,+1-212-255-9300,,,,norwood-club-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/PECOIwIbKmFW1L0ABn2pTA/ms.jpg,False,False,<yelp.obj.location.Location object at 0x10cf6e748>,,,http://m.yelp.com/biz/norwood-club-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,Norwood Club,2122559300,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,,103,,http://s3-media4.fl.yelpcdn.com/photo/qDYiRHFfVanpZlQQ4X4bDw/ms.jpg,"This place is great, after you manage to get it :P

I went here for a 1920s/1930s jazz themed party last year, and it was one of the best parties that I...",http://www.yelp.com/biz/norwood-club-new-york?adjust_creative=K_Z1A9EYgTBQ_Ra-XMFnEg&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=K_Z1A9EYgTBQ_Ra-XMFnEg,['241 W 14th St'],New York,<yelp.obj.coordinate.Coordinate object at 0x10cf6e7b8>,US,7th Ave & Avenue Of The Americas,"['241 W 14th St', 'Chelsea', 'New York, NY 10011']",8.0,['Chelsea'],10011,NY,40.739517,-74.001235
